Date,Product_ID,Product_Name,Category,Warehouse_ID,Warehouse_Location,Units_Sold,Stock_Available,Price,Promotion,Lead_Time_Days
2024-01-15,P001,Laptop,Electronics,WH02,Mumbai,19,33,55000,0,5
2024-01-15,P001,Laptop,Electronics,WH03,Bangalore,19,38,55000,0,3
2024-01-15,P002,Smartphone,Electronics,WH01,Delhi,40,75,30000,0,3
2024-01-15,P002,Smartphone,Electronics,WH02,Mumbai,30,75,30000,0,3
2024-01-15,P002,Smartphone,Electronics,WH03,Bangalore,38,59,30000,1,6
2024-01-15,P003,Headphones,Electronics,WH01,Delhi,44,98,2500,0,5
2024-01-15,P003,Headphones,Electronics,WH02,Mumbai,60,91,2500,1,5
2024-01-15,P003,Headphones,Electronics,WH03,Bangalore,29,40,2500,0,2
2024-01-15,P004,Office Chair,Furniture,WH01,Delhi,15,35,8500,0,7
2024-01-15,P004,Office Chair,Furniture,WH02,Mumbai,16,24,8500,0,4
2024-01-15,P004,Office Chair,Furniture,WH03,Bangalore,11,20,8500,0,4
2024-01-15,P005,Desk,Furniture,WH01,Delhi,14,20,12000,0,6
2024-01-15,P005,Desk,Furniture,WH02,Mumbai,11,17,12000,0,3
2024-01-15,P005,Desk,Furniture,WH03,Bangalore,12,20,12000,0,7
2024-01-15,P006,Printer,Office Supplies,WH01,Delhi,14,26,15000,0,4
2024-01-15,P006,Printer,Office Supplies,WH02,Mumbai,18,32,15000,1,4
2024-01-15,P006,Printer,Office Supplies,WH03,Bangalore,13,27,15000,0,6
2024-01-15,P007,Notebook,Office Supplies,WH01,Delhi,74,173,120,0,7
2024-01-15,P007,Notebook,Office Supplies,WH02,Mumbai,91,131,120,0,3
2024-01-15,P007,Notebook,Office Supplies,WH03,Bangalore,86,117,120,1,2
2024-01-15,P008,Backpack,Accessories,WH01,Delhi,35,64,1800,0,6
2024-01-15,P008,Backpack,Accessories,WH02,Mumbai,36,77,1800,0,5
2024-01-15,P008,Backpack,Accessories,WH03,Bangalore,37,91,1800,1,4
2024-01-16,P001,Laptop,Electronics,WH01,Delhi,15,29,55000,0,5
2024-01-16,P001,Laptop,Electronics,WH02,Mumbai,19,28,55000,0,7
2024-01-16,P001,Laptop,Electronics,WH03,Bangalore,15,32,55000,0,3
2024-01-16,P002,Smartphone,Electronics,WH01,Delhi,32,70,30000,0,6
2024-01-16,P002,Smartphone,Electronics,WH02,Mumbai,27,58,30000,0,3
2024-01-16,P002,Smartphone,Electronics,WH03,Bangalore,27,36,30000,0,3
2024-01-16,P003,Headphones,Electronics,WH01,Delhi,48,64,2500,0,2
2024-01-16,P003,Headphones,Electronics,WH02,Mumbai,51,108,2500,0,4
2024-01-16,P003,Headphones,Electronics,WH03,Bangalore,57,114,2500,1,7
2024-01-16,P004,Office Chair,Furniture,WH01,Delhi,16,40,8500,0,7
2024-01-16,P004,Office Chair,Furniture,WH02,Mumbai,13,21,8500,0,4
2024-01-16,P004,Office Chair,Furniture,WH03,Bangalore,17,30,8500,1,7
2024-01-16,P005,Desk,Furniture,WH01,Delhi,17,40,12000,1,4
2024-01-16,P005,Desk,Furniture,WH02,Mumbai,15,26,12000,1,7
2024-01-16,P005,Desk,Furniture,WH03,Bangalore,10,21,12000,0,5
2024-01-16,P006,Printer,Office Supplies,WH01,Delhi,13,26,15000,0,2
2024-01-16,P006,Printer,Office Supplies,WH02,Mumbai,16,24,15000,0,7
2024-01-16,P006,Printer,Office Supplies,WH03,Bangalore,15,28,15000,0,4
2024-01-16,P007,Notebook,Office Supplies,WH01,Delhi,63,118,120,0,4
2024-01-16,P007,Notebook,Office Supplies,WH02,Mumbai,77,175,120,0,3
2024-01-16,P007,Notebook,Office Supplies,WH03,Bangalore,83,151,120,0,6
2024-01-16,P008,Backpack,Accessories,WH01,Delhi,46,73,1800,1,4
2024-01-16,P008,Backpack,Accessories,WH02,Mumbai,35,54,1800,0,7
2024-01-16,P008,Backpack,Accessories,WH03,Bangalore,28,45,1800,0,5
2024-01-17,P001,Laptop,Electronics,WH01,Delhi,19,38,55000,0,3
2024-01-17,P001,Laptop,Electronics,WH02,Mumbai,20,43,55000,0,2
2024-01-17,P001,Laptop,Electronics,WH03,Bangalore,22,32,55000,1,5
2024-01-17,P002,Smartphone,Electronics,WH01,Delhi,34,66,30000,0,2
2024-01-17,P002,Smartphone,Electronics,WH02,Mumbai,33,65,30000,0,6
2024-01-17,P002,Smartphone,Electronics,WH03,Bangalore,26,63,30000,0,7
2024-01-17,P003,Headphones,Electronics,WH01,Delhi,46,72,2500,0,3
2024-01-17,P003,Headphones,Electronics,WH02,Mumbai,47,81,2500,0,3
2024-01-17,P003,Headphones,Electronics,WH03,Bangalore,45,101,2500,1,3
2024-01-17,P004,Office Chair,Furniture,WH01,Delhi,13,30,8500,0,3
2024-01-17,P004,Office Chair,Furniture,WH02,Mumbai,13,24,8500,0,6
2024-01-17,P004,Office Chair,Furniture,WH03,Bangalore,14,31,8500,0,3
2024-01-17,P005,Desk,Furniture,WH01,Delhi,11,18,12000,0,4
2024-01-17,P005,Desk,Furniture,WH02,Mumbai,12,23,12000,0,3
2024-01-17,P005,Desk,Furniture,WH03,Bangalore,11,16,12000,0,4
2024-01-17,P006,Printer,Office Supplies,WH01,Delhi,17,36,15000,0,3
2024-01-17,P006,Printer,Office Supplies,WH02,Mumbai,18,45,15000,0,5
2024-01-17,P006,Printer,Office Supplies,WH03,Bangalore,17,34,15000,0,7
2024-01-17,P007,Notebook,Office Supplies,WH01,Delhi,75,105,120,0,2
2024-01-17,P007,Notebook,Office Supplies,WH02,Mumbai,73,130,120,0,2
2024-01-17,P007,Notebook,Office Supplies,WH03,Bangalore,66,127,120,0,3
2024-01-17,P008,Backpack,Accessories,WH01,Delhi,36,50,1800,0,6
2024-01-17,P008,Backpack,Accessories,WH02,Mumbai,42,66,1800,0,3
2024-01-17,P008,Backpack,Accessories,WH03,Bangalore,37,78,1800,0,5
2024-01-18,P001,Laptop,Electronics,WH01,Delhi,23,43,55000,0,7
2024-01-18,P001,Laptop,Electronics,WH02,Mumbai,19,47,55000,0,6
2024-01-18,P001,Laptop,Electronics,WH03,Bangalore,16,29,55000,0,7
2024-01-18,P002,Smartphone,Electronics,WH01,Delhi,31,68,30000,0,2
2024-01-18,P002,Smartphone,Electronics,WH02,Mumbai,28,49,30000,0,5
2024-01-18,P002,Smartphone,Electronics,WH03,Bangalore,35,46,30000,1,5
2024-01-18,P003,Headphones,Electronics,WH01,Delhi,68,131,2500,1,7
2024-01-18,P003,Headphones,Electronics,WH02,Mumbai,46,103,2500,0,2
2024-01-18,P003,Headphones,Electronics,WH03,Bangalore,36,50,2500,0,5
2024-01-18,P004,Office Chair,Furniture,WH01,Delhi,15,24,8500,0,3
2024-01-18,P004,Office Chair,Furniture,WH02,Mumbai,12,23,8500,0,4
2024-01-18,P004,Office Chair,Furniture,WH03,Bangalore,12,22,8500,0,5
2024-01-18,P005,Desk,Furniture,WH01,Delhi,17,34,12000,1,5
2024-01-18,P005,Desk,Furniture,WH02,Mumbai,14,22,12000,1,2
2024-01-18,P005,Desk,Furniture,WH03,Bangalore,11,26,12000,0,7
2024-01-18,P006,Printer,Office Supplies,WH01,Delhi,19,28,15000,0,5
2024-01-18,P006,Printer,Office Supplies,WH02,Mumbai,15,37,15000,0,3
2024-01-18,P006,Printer,Office Supplies,WH03,Bangalore,14,32,15000,0,2
2024-01-18,P007,Notebook,Office Supplies,WH01,Delhi,87,128,120,0,7
2024-01-18,P007,Notebook,Office Supplies,WH02,Mumbai,76,128,120,1,4
2024-01-18,P007,Notebook,Office Supplies,WH03,Bangalore,68,94,120,0,3
2024-01-18,P008,Backpack,Accessories,WH01,Delhi,32,51,1800,0,6
2024-01-18,P008,Backpack,Accessories,WH02,Mumbai,35,59,1800,0,7
2024-01-18,P008,Backpack,Accessories,WH03,Bangalore,44,72,1800,1,7
2024-01-19,P001,Laptop,Electronics,WH01,Delhi,19,33,55000,0,4
2024-01-19,P001,Laptop,Electronics,WH02,Mumbai,18,28,55000,0,2
2024-01-19,P001,Laptop,Electronics,WH03,Bangalore,16,23,55000,0,7
2024-01-19,P002,Smartphone,Electronics,WH01,Delhi,28,42,30000,0,5
2024-01-19,P002,Smartphone,Electronics,WH02,Mumbai,24,38,30000,0,5
2024-01-19,P002,Smartphone,Electronics,WH03,Bangalore,29,59,30000,0,5
2024-01-19,P003,Headphones,Electronics,WH01,Delhi,65,116,2500,1,6
2024-01-19,P003,Headphones,Electronics,WH02,Mumbai,49,95,2500,0,7
2024-01-19,P003,Headphones,Electronics,WH03,Bangalore,59,77,2500,1,3
2024-01-19,P004,Office Chair,Furniture,WH01,Delhi,16,29,8500,0,7
2024-01-19,P004,Office Chair,Furniture,WH02,Mumbai,13,25,8500,0,2
2024-01-19,P004,Office Chair,Furniture,WH03,Bangalore,14,32,8500,0,6
2024-01-19,P005,Desk,Furniture,WH01,Delhi,14,27,12000,1,6
2024-01-19,P005,Desk,Furniture,WH02,Mumbai,15,21,12000,1,3
2024-01-19,P005,Desk,Furniture,WH03,Bangalore,11,23,12000,0,4
2024-01-19,P006,Printer,Office Supplies,WH01,Delhi,18,32,15000,0,7
2024-01-19,P006,Printer,Office Supplies,WH02,Mumbai,17,41,15000,0,3
2024-01-19,P006,Printer,Office Supplies,WH03,Bangalore,14,22,15000,0,3
2024-01-19,P007,Notebook,Office Supplies,WH01,Delhi,108,247,120,1,3
2024-01-19,P007,Notebook,Office Supplies,WH02,Mumbai,69,127,120,0,2
2024-01-19,P007,Notebook,Office Supplies,WH03,Bangalore,72,107,120,0,5
2024-01-19,P008,Backpack,Accessories,WH01,Delhi,33,70,1800,0,6
2024-01-19,P008,Backpack,Accessories,WH02,Mumbai,38,86,1800,0,4
2024-01-19,P008,Backpack,Accessories,WH03,Bangalore,38,93,1800,0,6
2024-01-20,P001,Laptop,Electronics,WH01,Delhi,17,42,55000,0,4
2024-01-20,P001,Laptop,Electronics,WH02,Mumbai,16,24,55000,0,4
2024-01-20,P001,Laptop,Electronics,WH03,Bangalore,18,25,55000,0,3
2024-01-20,P002,Smartphone,Electronics,WH01,Delhi,27,38,30000,0,5
2024-01-20,P002,Smartphone,Electronics,WH02,Mumbai,29,72,30000,1,3
2024-01-20,P002,Smartphone,Electronics,WH03,Bangalore,26,42,30000,0,5
2024-01-20,P003,Headphones,Electronics,WH01,Delhi,45,61,2500,0,3
2024-01-20,P003,Headphones,Electronics,WH02,Mumbai,51,74,2500,0,4
2024-01-20,P003,Headphones,Electronics,WH03,Bangalore,56,123,2500,1,5
2024-01-20,P004,Office Chair,Furniture,WH01,Delhi,16,22,8500,0,2
2024-01-20,P004,Office Chair,Furniture,WH02,Mumbai,15,27,8500,1,5
2024-01-20,P004,Office Chair,Furniture,WH03,Bangalore,10,15,8500,0,5
2024-01-20,P005,Desk,Furniture,WH01,Delhi,11,26,12000,0,6
2024-01-20,P005,Desk,Furniture,WH02,Mumbai,10,23,12000,0,2
2024-01-20,P005,Desk,Furniture,WH03,Bangalore,13,20,12000,0,7
2024-01-20,P006,Printer,Office Supplies,WH01,Delhi,20,43,15000,1,5
2024-01-20,P006,Printer,Office Supplies,WH02,Mumbai,16,26,15000,0,5
2024-01-20,P006,Printer,Office Supplies,WH03,Bangalore,12,18,15000,0,6
2024-01-20,P007,Notebook,Office Supplies,WH01,Delhi,61,104,120,0,7
2024-01-20,P007,Notebook,Office Supplies,WH02,Mumbai,67,135,120,0,4
2024-01-20,P007,Notebook,Office Supplies,WH03,Bangalore,78,183,120,0,2
2024-01-20,P008,Backpack,Accessories,WH01,Delhi,36,54,1800,0,3
2024-01-20,P008,Backpack,Accessories,WH02,Mumbai,34,80,1800,0,5
2024-01-20,P008,Backpack,Accessories,WH03,Bangalore,33,59,1800,0,3
2024-01-21,P001,Laptop,Electronics,WH01,Delhi,19,43,55000,0,4
2024-01-21,P001,Laptop,Electronics,WH02,Mumbai,15,26,55000,0,6
2024-01-21,P001,Laptop,Electronics,WH03,Bangalore,18,42,55000,0,5
2024-01-21,P002,Smartphone,Electronics,WH01,Delhi,27,42,30000,0,3
2024-01-21,P002,Smartphone,Electronics,WH02,Mumbai,29,67,30000,0,7
2024-01-21,P002,Smartphone,Electronics,WH03,Bangalore,33,82,30000,1,5
2024-01-21,P003,Headphones,Electronics,WH01,Delhi,49,76,2500,0,3
2024-01-21,P003,Headphones,Electronics,WH02,Mumbai,44,79,2500,0,6
2024-01-21,P003,Headphones,Electronics,WH03,Bangalore,37,65,2500,0,2
2024-01-21,P004,Office Chair,Furniture,WH01,Delhi,13,24,8500,0,7
2024-01-21,P004,Office Chair,Furniture,WH02,Mumbai,12,26,8500,0,7
2024-01-21,P004,Office Chair,Furniture,WH03,Bangalore,12,24,8500,0,4
2024-01-21,P005,Desk,Furniture,WH01,Delhi,11,15,12000,0,7
2024-01-21,P005,Desk,Furniture,WH02,Mumbai,13,29,12000,0,3
2024-01-21,P005,Desk,Furniture,WH03,Bangalore,10,18,12000,0,5
2024-01-21,P006,Printer,Office Supplies,WH01,Delhi,18,39,15000,0,2
2024-01-21,P006,Printer,Office Supplies,WH02,Mumbai,15,33,15000,0,4
2024-01-21,P006,Printer,Office Supplies,WH03,Bangalore,11,18,15000,0,2
2024-01-21,P007,Notebook,Office Supplies,WH01,Delhi,81,117,120,0,7
2024-01-21,P007,Notebook,Office Supplies,WH02,Mumbai,90,198,120,1,2
2024-01-21,P007,Notebook,Office Supplies,WH03,Bangalore,83,205,120,1,4
2024-01-21,P008,Backpack,Accessories,WH01,Delhi,28,37,1800,0,7
2024-01-21,P008,Backpack,Accessories,WH02,Mumbai,33,74,1800,0,4
2024-01-21,P008,Backpack,Accessories,WH03,Bangalore,31,56,1800,0,4
2024-01-22,P001,Laptop,Electronics,WH01,Delhi,16,29,55000,0,6
2024-01-22,P001,Laptop,Electronics,WH02,Mumbai,12,25,55000,0,7
2024-01-22,P001,Laptop,Electronics,WH03,Bangalore,11,24,55000,0,7
2024-01-22,P002,Smartphone,Electronics,WH01,Delhi,29,46,30000,0,5
2024-01-22,P002,Smartphone,Electronics,WH02,Mumbai,31,76,30000,0,7
2024-01-22,P002,Smartphone,Electronics,WH03,Bangalore,31,42,30000,0,7
2024-01-22,P003,Headphones,Electronics,WH01,Delhi,49,78,2500,0,7
2024-01-22,P003,Headphones,Electronics,WH02,Mumbai,44,102,2500,0,7
2024-01-22,P003,Headphones,Electronics,WH03,Bangalore,40,55,2500,0,3
2024-01-22,P004,Office Chair,Furniture,WH01,Delhi,15,26,8500,0,3
2024-01-22,P004,Office Chair,Furniture,WH02,Mumbai,15,20,8500,0,4
2024-01-22,P004,Office Chair,Furniture,WH03,Bangalore,16,32,8500,1,6
2024-01-22,P005,Desk,Furniture,WH01,Delhi,10,22,12000,0,3
2024-01-22,P005,Desk,Furniture,WH02,Mumbai,14,21,12000,1,3
2024-01-22,P005,Desk,Furniture,WH03,Bangalore,10,24,12000,0,5
2024-01-22,P006,Printer,Office Supplies,WH01,Delhi,15,22,15000,0,3
2024-01-22,P006,Printer,Office Supplies,WH02,Mumbai,14,30,15000,0,2
2024-01-22,P006,Printer,Office Supplies,WH03,Bangalore,15,22,15000,0,3
2024-01-22,P007,Notebook,Office Supplies,WH01,Delhi,92,180,120,0,3
2024-01-22,P007,Notebook,Office Supplies,WH02,Mumbai,77,142,120,0,2
2024-01-22,P007,Notebook,Office Supplies,WH03,Bangalore,75,117,120,0,3
2024-01-22,P008,Backpack,Accessories,WH01,Delhi,33,59,1800,0,6
2024-01-22,P008,Backpack,Accessories,WH02,Mumbai,39,56,1800,0,4
2024-01-22,P008,Backpack,Accessories,WH03,Bangalore,30,41,1800,0,2
2024-01-23,P001,Laptop,Electronics,WH01,Delhi,17,29,55000,0,7
2024-01-23,P001,Laptop,Electronics,WH02,Mumbai,17,22,55000,0,6
2024-01-23,P001,Laptop,Electronics,WH03,Bangalore,16,39,55000,0,3
2024-01-23,P002,Smartphone,Electronics,WH01,Delhi,27,53,30000,0,3
2024-01-23,P002,Smartphone,Electronics,WH02,Mumbai,31,60,30000,0,5
2024-01-23,P002,Smartphone,Electronics,WH03,Bangalore,26,45,30000,0,2
2024-01-23,P003,Headphones,Electronics,WH01,Delhi,47,72,2500,0,5
2024-01-23,P003,Headphones,Electronics,WH02,Mumbai,40,66,2500,0,5
2024-01-23,P003,Headphones,Electronics,WH03,Bangalore,38,79,2500,0,7
2024-01-23,P004,Office Chair,Furniture,WH01,Delhi,13,19,8500,0,5
2024-01-23,P004,Office Chair,Furniture,WH02,Mumbai,15,26,8500,0,4
2024-01-23,P004,Office Chair,Furniture,WH03,Bangalore,12,30,8500,0,2
2024-01-23,P005,Desk,Furniture,WH01,Delhi,12,26,12000,0,4
2024-01-23,P005,Desk,Furniture,WH02,Mumbai,12,27,12000,0,7
2024-01-23,P005,Desk,Furniture,WH03,Bangalore,12,23,12000,0,2
2024-01-23,P006,Printer,Office Supplies,WH01,Delhi,17,42,15000,0,6
2024-01-23,P006,Printer,Office Supplies,WH02,Mumbai,17,24,15000,0,5
2024-01-23,P006,Printer,Office Supplies,WH03,Bangalore,14,33,15000,0,7
2024-01-23,P007,Notebook,Office Supplies,WH01,Delhi,83,119,120,0,5
2024-01-23,P007,Notebook,Office Supplies,WH02,Mumbai,73,136,120,0,5
2024-01-23,P007,Notebook,Office Supplies,WH03,Bangalore,70,161,120,0,5
2024-01-23,P008,Backpack,Accessories,WH01,Delhi,27,43,1800,0,5
2024-01-23,P008,Backpack,Accessories,WH02,Mumbai,42,62,1800,1,2
2024-01-23,P008,Backpack,Accessories,WH03,Bangalore,32,49,1800,0,4
2024-01-24,P001,Laptop,Electronics,WH01,Delhi,15,35,55000,0,4
2024-01-24,P001,Laptop,Electronics,WH02,Mumbai,26,42,55000,1,2
2024-01-24,P001,Laptop,Electronics,WH03,Bangalore,15,32,55000,0,5
2024-01-24,P002,Smartphone,Electronics,WH01,Delhi,34,51,30000,0,5
2024-01-24,P002,Smartphone,Electronics,WH02,Mumbai,26,54,30000,0,5
2024-01-24,P002,Smartphone,Electronics,WH03,Bangalore,36,56,30000,1,6
2024-01-24,P003,Headphones,Electronics,WH01,Delhi,53,129,2500,0,5
2024-01-24,P003,Headphones,Electronics,WH02,Mumbai,38,86,2500,0,5
2024-01-24,P003,Headphones,Electronics,WH03,Bangalore,45,95,2500,0,4
2024-01-24,P004,Office Chair,Furniture,WH01,Delhi,14,26,8500,0,7
2024-01-24,P004,Office Chair,Furniture,WH02,Mumbai,12,22,8500,0,7
2024-01-24,P004,Office Chair,Furniture,WH03,Bangalore,13,17,8500,0,7
2024-01-24,P005,Desk,Furniture,WH01,Delhi,17,28,12000,1,4
2024-01-24,P005,Desk,Furniture,WH02,Mumbai,14,30,12000,1,5
2024-01-24,P005,Desk,Furniture,WH03,Bangalore,13,21,12000,0,5
2024-01-24,P006,Printer,Office Supplies,WH01,Delhi,16,34,15000,0,6
2024-01-24,P006,Printer,Office Supplies,WH02,Mumbai,13,30,15000,0,6
2024-01-24,P006,Printer,Office Supplies,WH03,Bangalore,16,27,15000,0,7
2024-01-24,P007,Notebook,Office Supplies,WH01,Delhi,75,128,120,0,6
2024-01-24,P007,Notebook,Office Supplies,WH02,Mumbai,103,169,120,1,5
2024-01-24,P007,Notebook,Office Supplies,WH03,Bangalore,65,149,120,0,4
2024-01-24,P008,Backpack,Accessories,WH01,Delhi,37,81,1800,0,2
2024-01-24,P008,Backpack,Accessories,WH02,Mumbai,49,115,1800,1,2
2024-01-24,P008,Backpack,Accessories,WH03,Bangalore,35,75,1800,0,5
2024-01-25,P001,Laptop,Electronics,WH01,Delhi,20,34,55000,1,5
2024-01-25,P001,Laptop,Electronics,WH02,Mumbai,18,37,55000,0,4
2024-01-25,P001,Laptop,Electronics,WH03,Bangalore,18,38,55000,0,5
2024-01-25,P002,Smartphone,Electronics,WH01,Delhi,34,60,30000,0,6
2024-01-25,P002,Smartphone,Electronics,WH02,Mumbai,31,58,30000,1,2
2024-01-25,P002,Smartphone,Electronics,WH03,Bangalore,24,49,30000,0,7
2024-01-25,P003,Headphones,Electronics,WH01,Delhi,65,103,2500,1,3
2024-01-25,P003,Headphones,Electronics,WH02,Mumbai,58,98,2500,1,2
2024-01-25,P003,Headphones,Electronics,WH03,Bangalore,30,56,2500,0,2
2024-01-25,P004,Office Chair,Furniture,WH01,Delhi,12,16,8500,0,7
2024-01-25,P004,Office Chair,Furniture,WH02,Mumbai,15,25,8500,0,6
2024-01-25,P004,Office Chair,Furniture,WH03,Bangalore,14,22,8500,0,3
2024-01-25,P005,Desk,Furniture,WH01,Delhi,12,17,12000,0,2
2024-01-25,P005,Desk,Furniture,WH02,Mumbai,13,25,12000,0,4
2024-01-25,P005,Desk,Furniture,WH03,Bangalore,11,24,12000,0,4
2024-01-25,P006,Printer,Office Supplies,WH01,Delhi,19,46,15000,0,6
2024-01-25,P006,Printer,Office Supplies,WH02,Mumbai,13,31,15000,0,6
2024-01-25,P006,Printer,Office Supplies,WH03,Bangalore,12,25,15000,0,2
2024-01-25,P007,Notebook,Office Supplies,WH01,Delhi,100,212,120,1,3
2024-01-25,P007,Notebook,Office Supplies,WH02,Mumbai,69,156,120,0,5
2024-01-25,P007,Notebook,Office Supplies,WH03,Bangalore,69,152,120,0,2
2024-01-25,P008,Backpack,Accessories,WH01,Delhi,32,54,1800,0,2
2024-01-25,P008,Backpack,Accessories,WH02,Mumbai,50,87,1800,1,4
2024-01-25,P008,Backpack,Accessories,WH03,Bangalore,38,72,1800,0,4
2024-01-26,P001,Laptop,Electronics,WH01,Delhi,26,56,55000,1,4
2024-01-26,P001,Laptop,Electronics,WH02,Mumbai,19,37,55000,0,4
2024-01-26,P001,Laptop,Electronics,WH03,Bangalore,14,26,55000,0,6
2024-01-26,P002,Smartphone,Electronics,WH01,Delhi,27,65,30000,0,7
2024-01-26,P002,Smartphone,Electronics,WH02,Mumbai,32,67,30000,0,5
2024-01-26,P002,Smartphone,Electronics,WH03,Bangalore,24,56,30000,0,5
2024-01-26,P003,Headphones,Electronics,WH01,Delhi,42,94,2500,0,5
2024-01-26,P003,Headphones,Electronics,WH02,Mumbai,39,69,2500,0,4
2024-01-26,P003,Headphones,Electronics,WH03,Bangalore,53,89,2500,1,3
2024-01-26,P004,Office Chair,Furniture,WH01,Delhi,16,21,8500,0,5
2024-01-26,P004,Office Chair,Furniture,WH02,Mumbai,12,22,8500,0,5
2024-01-26,P004,Office Chair,Furniture,WH03,Bangalore,13,29,8500,0,5
2024-01-26,P005,Desk,Furniture,WH01,Delhi,9,12,12000,0,4
2024-01-26,P005,Desk,Furniture,WH02,Mumbai,12,20,12000,0,7
2024-01-26,P005,Desk,Furniture,WH03,Bangalore,16,32,12000,1,7
2024-01-26,P006,Printer,Office Supplies,WH01,Delhi,17,36,15000,0,6
2024-01-26,P006,Printer,Office Supplies,WH02,Mumbai,17,24,15000,1,7
2024-01-26,P006,Printer,Office Supplies,WH03,Bangalore,15,26,15000,0,3
2024-01-26,P007,Notebook,Office Supplies,WH01,Delhi,71,134,120,0,3
2024-01-26,P007,Notebook,Office Supplies,WH02,Mumbai,89,128,120,1,3
2024-01-26,P007,Notebook,Office Supplies,WH03,Bangalore,49,122,120,0,2
2024-01-26,P008,Backpack,Accessories,WH01,Delhi,39,64,1800,1,7
2024-01-26,P008,Backpack,Accessories,WH02,Mumbai,28,55,1800,0,6
2024-01-26,P008,Backpack,Accessories,WH03,Bangalore,29,56,1800,0,6
2024-01-27,P001,Laptop,Electronics,WH01,Delhi,17,28,55000,0,6
2024-01-27,P001,Laptop,Electronics,WH02,Mumbai,19,26,55000,0,7
2024-01-27,P001,Laptop,Electronics,WH03,Bangalore,17,33,55000,0,2
2024-01-27,P002,Smartphone,Electronics,WH01,Delhi,25,37,30000,0,4
2024-01-27,P002,Smartphone,Electronics,WH02,Mumbai,24,54,30000,0,4
2024-01-27,P002,Smartphone,Electronics,WH03,Bangalore,32,66,30000,1,2
2024-01-27,P003,Headphones,Electronics,WH01,Delhi,51,75,2500,0,6
2024-01-27,P003,Headphones,Electronics,WH02,Mumbai,39,76,2500,0,4
2024-01-27,P003,Headphones,Electronics,WH03,Bangalore,46,79,2500,0,5
2024-01-27,P004,Office Chair,Furniture,WH01,Delhi,16,35,8500,0,5
2024-01-27,P004,Office Chair,Furniture,WH02,Mumbai,12,16,8500,0,7
2024-01-27,P004,Office Chair,Furniture,WH03,Bangalore,15,28,8500,0,5
2024-01-27,P005,Desk,Furniture,WH01,Delhi,12,21,12000,0,7
2024-01-27,P005,Desk,Furniture,WH02,Mumbai,12,24,12000,0,4
2024-01-27,P005,Desk,Furniture,WH03,Bangalore,14,33,12000,0,7
2024-01-27,P006,Printer,Office Supplies,WH01,Delhi,15,27,15000,0,5
2024-01-27,P006,Printer,Office Supplies,WH02,Mumbai,15,21,15000,0,6
2024-01-27,P006,Printer,Office Supplies,WH03,Bangalore,14,32,15000,0,4
2024-01-27,P007,Notebook,Office Supplies,WH01,Delhi,78,188,120,0,7
2024-01-27,P007,Notebook,Office Supplies,WH02,Mumbai,74,158,120,0,3
2024-01-27,P007,Notebook,Office Supplies,WH03,Bangalore,72,122,120,0,4
2024-01-27,P008,Backpack,Accessories,WH01,Delhi,35,86,1800,0,4
2024-01-27,P008,Backpack,Accessories,WH02,Mumbai,44,73,1800,1,4
2024-01-27,P008,Backpack,Accessories,WH03,Bangalore,32,74,1800,0,2
2024-01-28,P001,Laptop,Electronics,WH01,Delhi,18,43,55000,0,4
2024-01-28,P001,Laptop,Electronics,WH02,Mumbai,17,24,55000,0,2
2024-01-28,P001,Laptop,Electronics,WH03,Bangalore,17,23,55000,0,4
2024-01-28,P002,Smartphone,Electronics,WH01,Delhi,23,33,30000,0,5
2024-01-28,P002,Smartphone,Electronics,WH02,Mumbai,23,53,30000,0,5
2024-01-28,P002,Smartphone,Electronics,WH03,Bangalore,25,34,30000,0,3
2024-01-28,P003,Headphones,Electronics,WH01,Delhi,37,86,2500,0,4
2024-01-28,P003,Headphones,Electronics,WH02,Mumbai,44,106,2500,0,7
2024-01-28,P003,Headphones,Electronics,WH03,Bangalore,39,90,2500,0,2
2024-01-28,P004,Office Chair,Furniture,WH01,Delhi,13,32,8500,0,6
2024-01-28,P004,Office Chair,Furniture,WH02,Mumbai,15,23,8500,0,7
2024-01-28,P004,Office Chair,Furniture,WH03,Bangalore,11,25,8500,0,7
2024-01-28,P005,Desk,Furniture,WH01,Delhi,10,22,12000,0,5
2024-01-28,P005,Desk,Furniture,WH02,Mumbai,12,20,12000,0,7
2024-01-28,P005,Desk,Furniture,WH03,Bangalore,11,18,12000,0,7
2024-01-28,P006,Printer,Office Supplies,WH01,Delhi,18,41,15000,1,4
2024-01-28,P006,Printer,Office Supplies,WH02,Mumbai,13,20,15000,0,6
2024-01-28,P006,Printer,Office Supplies,WH03,Bangalore,13,21,15000,0,7
2024-01-28,P007,Notebook,Office Supplies,WH01,Delhi,78,133,120,1,5
2024-01-28,P007,Notebook,Office Supplies,WH02,Mumbai,87,146,120,0,4
2024-01-28,P007,Notebook,Office Supplies,WH03,Bangalore,82,192,120,1,5
2024-01-28,P008,Backpack,Accessories,WH01,Delhi,29,69,1800,0,6
2024-01-28,P008,Backpack,Accessories,WH02,Mumbai,34,72,1800,0,2
2024-01-28,P008,Backpack,Accessories,WH03,Bangalore,29,55,1800,0,2
2024-01-29,P001,Laptop,Electronics,WH01,Delhi,25,37,55000,1,6
2024-01-29,P001,Laptop,Electronics,WH02,Mumbai,20,42,55000,0,2
2024-01-29,P001,Laptop,Electronics,WH03,Bangalore,18,44,55000,0,2
2024-01-29,P002,Smartphone,Electronics,WH01,Delhi,27,60,30000,0,5
